GEOID,TAZ
480539601001350,2015
480539601001390,2015
480539601001351,2015
480539601001329,2015
480539605004094,2087
480539605001023,2090
480539605001022,2090
480539605001053,2090
480539605001051,2090
480539605004084,2087
480539605004066,2087
480539605001065,2090
480539605001061,2090
480539605001062,2090
480539605004088,2087
480539605001059,2090
480539605004089,2087
480539605001117,2090
480539605003091,2003
480539605003003,2003
480539605003057,2003
480539605003058,2003
480539608001078,2041
480539608001084,2041
480539604003059,2042
480539608001073,2041
480539608003025,2098
480539604002016,2086
480539601003067,2019
480539606001173,2044
480539607002000,2048
480539606001030,2070
480539601002108,2040
480539608001074,2099
480539608001174,2041
480539608001144,2099
480539608001080,2041
480539608001082,2041
480539601003099,2025
480539601003118,2024
480539601002014,2026
480539601002043,2026
480539608001083,2041
480539601001456,2007
480539601001064,2007
480539601001038,2007
480539601001111,2010
480539601001125,2010
480539601001460,2076
480539604003021,2037
480539601002071,2226
480539601001187,2011
480539605002005,2089
480539601001214,2011
480539601001234,2015
480539601001400,2015
480539604003097,2071
480539601002077,2030
480539601002094,2226
480539605002069,2089
480539605002082,2089
480539605002083,2089
480539608002124,2093
480539605002052,2089
480539607004043,2102
480539604003025,2037
480539606001125,2045
480539606001132,2091
480539607001046,2046
480539606001105,2045
480539607001052,2046
480539606001178,2044
480539606001164,2044
480539604003134,2036
480539604003069,2036
480539604003146,2039
480539604002092,2088
480539604002120,2088
480539604002123,2088
480539604003104,2036
480539604003072,2036
480539603004071,2057
480539604003067,2036
480539601001100,2010
480539601001122,2010
480539601001109,2010
480539601001126,2010
480539601001104,2010
480539601001424,2010
480539606001168,2044
480539601003082,2024
480539601003084,2024
480539601003088,2024
480539601003086,2024
480539601002017,2027
480539601003087,2024
480539608001136,2100
480539601003115,2025
480539601002032,2027
480539601003117,2024
480539601003119,2024
480539601003124,2025
480539601003116,2025
480539601003120,2024
480539601002036,2027
480539601003123,2025
480539601002031,2026
480539601003121,2025
480539601002030,2026
480539601002037,2026
480539601002029,2026
480539601002013,2026
480539607003081,2096
480539601003085,2024
480539601003089,2024
480539601002033,2027
480539601002016,2027
480539602001140,2005
480539604001127,2035
480539604003023,2037
480539604003031,2037
480539608001026,2062
480539606001174,2044
480539603004070,2057
480539603004061,2057
480539607003003,2095
480539608001008,2043
480539603004063,2057
480539603004041,2057
480539604003037,2036
480539603001003,2064
480539607001018,2046
480539601003077,2023
480539604001054,2084
480539601002035,2027
480539607003079,2096
480539605004096,2087
480539605001096,2090
480539605001068,2090
480539605001071,2090
480539605001097,2090
480539605004097,2087
480539605001078,2090
480539605004098,2087
480539605001098,2090
480539605001128,2090
480539605001077,2090
480539605004086,2087
480539605004099,2087
480539605001099,2090
480539605001082,2090
480539602002054,2081
480539601001367,2016
480539601001368,2016
480539605004100,2087
480539605001100,2090
480539605001086,2090
480539605001087,2090
480539605001101,2090
480539605004093,2087
480539605001088,2090
480539605004092,2087
480539605001103,2090
480539605001092,2090
480539605001093,2090
480539605001105,2090
480539605001083,2090
480539605001104,2090
480539605001116,2090
480539605003092,2003
480539606001142,2091
480539602001095,2004
480539602001099,2004
480539601001371,2016
480539601001315,2016
480539601001369,2016
480539605004083,2087
480539605004072,2087
480539605004073,2087
480539605001067,2090
480539605001060,2090
480539605004091,2087
480539606001155,2091
480539605001094,2090
480539601001347,2015
480539601001393,2013
480539602002038,2081
480539602002041,2081
480539602002048,2081
480539602002044,2081
480539602002047,2081
480539602002049,2081
480539605001070,2090
480539605001073,2090
480539605004095,2087
480539605001090,2090
480539605001095,2090
480539605001069,2090
480539605001072,2090
480539602002166,2081
480539608003075,2052
480539608002072,2067
480539604003143,2036
480539606001013,2070
480539608003051,2098
480539608003085,2049
480539608001019,2061
480539607003002,2095
480539608001049,2062
480539604003049,2039
480539604003041,2039
480539608001087,2099
480539601002106,2040
480539604003082,2071
480539606001038,2070
480539601003083,2024
480539608001000,2043
480539606002003,2101
480539607004042,2101
480539606002007,2101
480539606001151,2091
480539605003093,2003
480539607003073,2096
480539607004045,2102
480539607003072,2096
480539607004046,2102
480539607004053,2102
480539607004054,2102
480539607004052,2102
480539607004059,2102
480539606002014,2101
480539606002010,2101
480539608002019,2093
480539608002030,2093
480539606002020,2101
480539608002033,2093
480539607003091,2096
480539607004070,2102
480539607004073,2102
480539607003037,2095
480539607004028,2102
480539607003034,2095
480539606002023,2101
480539607004026,2102
480539607004030,2102
480539607003051,2095
480539607003036,2095
480539606002013,2101
480539606002031,2101
480539606002030,2101
480539607004062,2102
480539607004057,2102
480539607003049,2095
480539607004017,2102
480539607004015,2102
480539607003039,2095
480539607003047,2095
480539607004016,2102
480539607003067,2095
480539607003045,2095
480539607003041,2095
480539607003046,2095
480539607003063,2095
480539606002004,2101
480539606002002,2101
480539607004034,2102
480539607004032,2102
480539607004035,2102
480539607004037,2102
480539606002005,2101
480539607004041,2102
480539607003065,2095
480539606002011,2101
480539601002102,2040
480539604003042,2039
480539601002112,2040
480539602001138,2005
480539604003045,2039
480539601003081,2024
480539601002018,2027
480539606002019,2101
480539607004060,2102
480539607004058,2102
480539608002065,2093
480539608002022,2093
480539608002035,2093
480539608002057,2093
480539608002064,2093
480539608002063,2093
480539608002058,2093
480539608002059,2093
480539607004077,2102
480539607004078,2102
480539607004079,2102
480539607004080,2102
480539608002061,2093
480539608002062,2093
480539608002023,2093
480539608002060,2093
480539607003098,2096
480539608002029,2093
480539607003100,2096
480539608002020,2093
480539608002051,2093
480539608002143,2093
480539608002109,2067
480539608002010,2068
480539601002083,2030
480539601002078,2030
480539601002089,2030
480539601002098,2030
480539601002082,2030
480539601002092,2029
480539608001134,2100
480539601002093,2029
480539604003034,2037
480539601002101,2040
480539603001021,2064
480539603001004,2064
480539602001150,2225
480539608003046,2098
480539601003023,2078
480539602001072,2083
480539602001020,2082
480539602001057,2082
480539603002007,2075
480539603002009,2075
480539603002014,2075
480539603002016,2075
480539603002021,2075
480539608002049,2093
480539603002017,2075
480539603002019,2075
480539603003011,2058
480539603002020,2075
480539603003036,2033
480539603003012,2058
480539603004058,2057
480539603003024,2033
480539603003019,2058
480539603003017,2033
480539603003035,2033
480539603003022,2033
480539601001176,2011
480539606001097,2069
480539601001428,2011
480539601001231,2015
480539601001436,2010
480539601001212,2011
480539601001440,2010
480539601001363,2015
480539601001211,2011
480539601001216,2011
480539601001362,2015
480539601001217,2011
480539601001451,2010
480539601001452,2010
480539601001158,2010
480539601001215,2011
480539601001361,2011
480539601001429,2011
480539601001141,2012
480539607001005,2046
480539607001002,2046
480539608002118,2067
480539607005009,2092
480539608002066,2067
480539608002136,2067
480539604002101,2088
480539608001076,2099
480539604002119,2088
480539604002156,2088
480539604002096,2088
480539604002102,2088
480539604002075,2086
480539604002098,2088
480539604002121,2088
480539604002159,2088
480539604002100,2088
480539604002118,2088
480539604002160,2088
480539604002122,2088
480539608001103,2053
480539604002007,2086
480539604002085,2088
480539608002032,2093
480539608002056,2093
480539608002054,2093
480539608002024,2093
480539608002028,2093
480539608002034,2093
480539608002017,2093
480539608002018,2093
480539607004076,2102
480539607004056,2102
480539607004036,2102
480539608001169,2099
480539605001102,2090
480539605004090,2087
480539605004075,2087
480539605004071,2087
480539605003069,2003
480539606001020,2070
480539604002141,2088
480539605002001,2089
480539605002000,2089
480539605002010,2089
480539606001046,2070
480539605002020,2089
480539604002105,2088
480539604002099,2088
480539604002106,2088
480539604002150,2088
480539604002152,2088
480539604002153,2088
480539606001037,2070
480539601001016,2006
480539605002022,2089
480539606001050,2070
480539605002043,2089
480539605002050,2089
480539606001052,2070
480539605002049,2089
480539605002048,2089
480539605002036,2089
480539605002037,2089
480539606001039,2070
480539604002068,2085
480539604002146,2088
480539605004014,2087
480539608001064,2099
480539604002046,2085
480539604002045,2085
480539605002051,2089
480539608003120,2052
480539608001065,2099
480539605002040,2089
480539605002042,2089
480539605002008,2089
480539606001041,2070
480539604002111,2088
480539604002093,2088
480539604002134,2088
480539604002144,2088
480539606001033,2070
480539604002071,2088
480539604001141,2084
480539604002043,2085
480539608001142,2099
480539601003063,2019
480539601001375,2017
480539602001080,2063
480539601003026,2018
480539605002076,2089
480539605001089,2090
480539605004054,2087
480539601003062,2019
480539601003065,2019
480539605003096,2003
480539601003129,2019
480539608003016,2051
480539608003121,2050
480539602002160,2079
480539608003130,2051
480539601001001,2007
480539601001015,2007
480539605001111,2090
480539602001130,2005
480539601003090,2021
480539604001072,2084
480539601003092,2025
480539604002074,2086
480539604002154,2088
480539604002158,2088
480539604002103,2088
480539604002145,2088
480539605002004,2089
480539605001081,2090
480539605001115,2090
480539605001114,2090
480539605001084,2090
480539605001121,2090
480539605001120,2090
480539605001119,2090
480539605001118,2090
480539605001123,2090
480539605001122,2090
480539605004002,2087
480539605004017,2087
480539605004036,2087
480539605004026,2087
480539607003060,2095
480539605001107,2090
480539605004055,2087
480539605002064,2089
480539608001081,2041
480539605004057,2087
480539601002053,2030
480539601002080,2028
480539601003027,2018
480539601003057,2078
480539601001004,2007
480539603005012,2034
480539603005004,2034
480539603004030,2057
480539603003028,2033
480539603001030,2073
480539602001144,2005
480539602001105,2063
480539605002047,2089
480539605002003,2089
480539605004053,2087
480539605004060,2087
480539601003055,2078
480539601003071,2019
480539601003052,2078
480539605003095,2003
480539601003073,2019
480539601003059,2019
480539602002083,2066
480539605001124,2090
480539605001063,2090
480539605001125,2090
480539605001021,2090
480539602001088,2063
480539604001073,2084
480539602002105,2079
480539604001008,2084
480539604001150,2084
480539602001129,2004
480539602001100,2004
480539601001402,2077
480539602002046,2081
480539601003080,2024
480539604001068,2035
480539603003018,2058
480539603001057,2073
480539603002006,2075
480539603003016,2033
480539603003026,2033
480539603005001,2034
480539603005016,2034
480539608001148,2099
480539608001147,2099
480539603005039,2034
480539602002080,2066
480539602002067,2081
480539607003084,2096
480539607004048,2102
480539607003103,2095
480539607003068,2095
480539607004038,2102
480539607004082,2102
480539605003029,2003
480539605001057,2090
480539608002074,2067
480539608002071,2067
480539604002066,2085
480539604002039,2085
480539604002065,2085
480539604002072,2085
480539604002067,2085
480539604002073,2085
480539604002097,2088
480539605001085,2090
480539605001091,2090
480539605001126,2090
480539605001127,2090
480539605001064,2090
480539608002104,2067
480539608001079,2041
480539601001194,2011
480539601001409,2011
480539601001414,2011
480539602001052,2082
480539602001162,2059
480539607003099,2096
480539608003018,2051
480539607001042,2046
480539602002084,2066
480539602002068,2081
480539602001071,2082
480539602001102,2022
480539601001318,2006
480539601001320,2006
480539601001321,2011
480539601001322,2011
480539601001237,2011
480539601001324,2011
